card_id,name,set,era,number,sheet_no,owned,imageUrl,url,enriched,enriched_method,variation_type,count,ordered,languages,default_language,available_languages
exdeltaspecies-039,Ditto PIKACHU,Delta Species,EX,039,52,no,https://www.serebii.net/card/exdeltaspecies/39.jpg,https://www.serebii.net/card/exdeltaspecies/039.shtml,TRUE,manually,first_edition,,,Japanese,JP,JP
exdeltaspecies-040,Ditto SQUIRTLE 2,Delta Species,EX,040,53,no,https://www.serebii.net/card/exdeltaspecies/40.jpg,https://www.serebii.net/card/exdeltaspecies/040.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdeltaspecies-040,Ditto SQUIRTLE 2,Delta Species,EX,040,53,no,https://www.serebii.net/card/exdeltaspecies/40.jpg,https://www.serebii.net/card/exdeltaspecies/040.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdeltaspecies-040,Ditto SQUIRTLE 2,Delta Species,EX,040,53,no,https://www.serebii.net/card/exdeltaspecies/40.jpg,https://www.serebii.net/card/exdeltaspecies/040.shtml,TRUE,web_scraping,games_expo_2007,0,FALSE,,EN,EN|JP
exdeltaspecies-040,Ditto SQUIRTLE 2,Delta Species,EX,040,53,no,https://www.serebii.net/card/exdeltaspecies/40.jpg,https://www.serebii.net/card/exdeltaspecies/040.shtml,TRUE,manually,first_edition,,,Japanese,JP,JP
exdeltaspecies-061,Ditto CHARMANDER,Delta Species,EX,061,54,no,https://www.serebii.net/card/exdeltaspecies/61.jpg,https://www.serebii.net/card/exdeltaspecies/061.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdeltaspecies-061,Ditto CHARMANDER,Delta Species,EX,061,54,no,https://www.serebii.net/card/exdeltaspecies/61.jpg,https://www.serebii.net/card/exdeltaspecies/061.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdeltaspecies-061,Ditto CHARMANDER,Delta Species,EX,061,54,no,https://www.serebii.net/card/exdeltaspecies/61.jpg,https://www.serebii.net/card/exdeltaspecies/061.shtml,TRUE,web_scraping,origins,0,FALSE,,EN,EN|JP
exdeltaspecies-061,Ditto CHARMANDER,Delta Species,EX,061,54,no,https://www.serebii.net/card/exdeltaspecies/61.jpg,https://www.serebii.net/card/exdeltaspecies/061.shtml,TRUE,manually,first_edition,,,Japanese,JP,JP
exdeltaspecies-062,Ditto GEODUDE,Delta Species,EX,062,55,no,https://www.serebii.net/card/exdeltaspecies/62.jpg,https://www.serebii.net/card/exdeltaspecies/062.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdeltaspecies-062,Ditto GEODUDE,Delta Species,EX,062,55,no,https://www.serebii.net/card/exdeltaspecies/62.jpg,https://www.serebii.net/card/exdeltaspecies/062.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdeltaspecies-062,Ditto GEODUDE,Delta Species,EX,062,55,no,https://www.serebii.net/card/exdeltaspecies/62.jpg,https://www.serebii.net/card/exdeltaspecies/062.shtml,TRUE,manually,first_edition,,,Japanese,JP,JP
exdeltaspecies-063,Ditto PIKACHU,Delta Species,EX,063,56,no,https://www.serebii.net/card/exdeltaspecies/63.jpg,https://www.serebii.net/card/exdeltaspecies/063.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdeltaspecies-063,Ditto PIKACHU,Delta Species,EX,063,56,no,https://www.serebii.net/card/exdeltaspecies/63.jpg,https://www.serebii.net/card/exdeltaspecies/063.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdeltaspecies-063,Ditto PIKACHU,Delta Species,EX,063,56,no,https://www.serebii.net/card/exdeltaspecies/63.jpg,https://www.serebii.net/card/exdeltaspecies/063.shtml,TRUE,web_scraping,comic-con_san_diego_2007,0,FALSE,,EN,EN
exdeltaspecies-063,Ditto PIKACHU,Delta Species,EX,063,56,no,https://www.serebii.net/card/exdeltaspecies/63.jpg,https://www.serebii.net/card/exdeltaspecies/063.shtml,TRUE,manually,first_edition,,,Japanese,JP,JP
exdeltaspecies-064,Ditto SQUIRTLE,Delta Species,EX,064,57,no,https://www.serebii.net/card/exdeltaspecies/64.jpg,https://www.serebii.net/card/exdeltaspecies/064.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdeltaspecies-064,Ditto SQUIRTLE,Delta Species,EX,064,57,no,https://www.serebii.net/card/exdeltaspecies/64.jpg,https://www.serebii.net/card/exdeltaspecies/064.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdeltaspecies-064,Ditto SQUIRTLE,Delta Species,EX,064,57,no,https://www.serebii.net/card/exdeltaspecies/64.jpg,https://www.serebii.net/card/exdeltaspecies/064.shtml,TRUE,manually,first_edition,,,Japanese,JP,JP
exlegendmaker-058,Magby,Legend Maker,EX,058,58,no,https://www.serebii.net/card/exlegendmaker/58.jpg,https://www.serebii.net/card/exlegendmaker/058.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exlegendmaker-058,Magby,Legend Maker,EX,058,58,no,https://www.serebii.net/card/exlegendmaker/58.jpg,https://www.serebii.net/card/exlegendmaker/058.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exlegendmaker-058,Magby,Legend Maker,EX,058,58,no,https://www.serebii.net/card/exlegendmaker/58.jpg,https://www.serebii.net/card/exlegendmaker/058.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exlegendmaker-061,Seedot,Legend Maker,EX,061,59,no,https://www.serebii.net/card/exlegendmaker/61.jpg,https://www.serebii.net/card/exlegendmaker/061.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exlegendmaker-061,Seedot,Legend Maker,EX,061,59,no,https://www.serebii.net/card/exlegendmaker/61.jpg,https://www.serebii.net/card/exlegendmaker/061.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exlegendmaker-061,Seedot,Legend Maker,EX,061,59,no,https://www.serebii.net/card/exlegendmaker/61.jpg,https://www.serebii.net/card/exlegendmaker/061.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exlegendmaker-071,Wynaut,Legend Maker,EX,071,60,no,https://www.serebii.net/card/exlegendmaker/71.jpg,https://www.serebii.net/card/exlegendmaker/071.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exlegendmaker-071,Wynaut,Legend Maker,EX,071,60,no,https://www.serebii.net/card/exlegendmaker/71.jpg,https://www.serebii.net/card/exlegendmaker/071.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exlegendmaker-071,Wynaut,Legend Maker,EX,071,60,no,https://www.serebii.net/card/exlegendmaker/71.jpg,https://www.serebii.net/card/exlegendmaker/071.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdragonfrontiers-027,Croconaw 未,Dragon Frontiers,EX,027,61,no,https://www.serebii.net/card/exdragonfrontiers/27.jpg,https://www.serebii.net/card/exdragonfrontiers/027.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdragonfrontiers-027,Croconaw 未,Dragon Frontiers,EX,027,61,no,https://www.serebii.net/card/exdragonfrontiers/27.jpg,https://www.serebii.net/card/exdragonfrontiers/027.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdragonfrontiers-027,Croconaw 未,Dragon Frontiers,EX,027,61,no,https://www.serebii.net/card/exdragonfrontiers/27.jpg,https://www.serebii.net/card/exdragonfrontiers/027.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdragonfrontiers-030,Flaaffy 未,Dragon Frontiers,EX,030,62,no,https://www.serebii.net/card/exdragonfrontiers/30.jpg,https://www.serebii.net/card/exdragonfrontiers/030.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdragonfrontiers-030,Flaaffy 未,Dragon Frontiers,EX,030,62,no,https://www.serebii.net/card/exdragonfrontiers/30.jpg,https://www.serebii.net/card/exdragonfrontiers/030.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdragonfrontiers-030,Flaaffy 未,Dragon Frontiers,EX,030,62,no,https://www.serebii.net/card/exdragonfrontiers/30.jpg,https://www.serebii.net/card/exdragonfrontiers/030.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdragonfrontiers-044,Chikorita 未,Dragon Frontiers,EX,044,63,no,https://www.serebii.net/card/exdragonfrontiers/44.jpg,https://www.serebii.net/card/exdragonfrontiers/044.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdragonfrontiers-044,Chikorita 未,Dragon Frontiers,EX,044,63,no,https://www.serebii.net/card/exdragonfrontiers/44.jpg,https://www.serebii.net/card/exdragonfrontiers/044.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdragonfrontiers-044,Chikorita 未,Dragon Frontiers,EX,044,63,no,https://www.serebii.net/card/exdragonfrontiers/44.jpg,https://www.serebii.net/card/exdragonfrontiers/044.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdragonfrontiers-047,Ekans 未,Dragon Frontiers,EX,047,64,no,https://www.serebii.net/card/exdragonfrontiers/47.jpg,https://www.serebii.net/card/exdragonfrontiers/047.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdragonfrontiers-047,Ekans 未,Dragon Frontiers,EX,047,64,no,https://www.serebii.net/card/exdragonfrontiers/47.jpg,https://www.serebii.net/card/exdragonfrontiers/047.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdragonfrontiers-047,Ekans 未,Dragon Frontiers,EX,047,64,no,https://www.serebii.net/card/exdragonfrontiers/47.jpg,https://www.serebii.net/card/exdragonfrontiers/047.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdragon-041,Shelgon,Dragon,EX,041,65,no,https://www.serebii.net/card/exdragon/41.jpg,https://www.serebii.net/card/exdragon/041.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdragon-041,Shelgon,Dragon,EX,041,65,no,https://www.serebii.net/card/exdragon/41.jpg,https://www.serebii.net/card/exdragon/041.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
exdragon-041,Shelgon,Dragon,EX,041,65,no,https://www.serebii.net/card/exdragon/41.jpg,https://www.serebii.net/card/exdragon/041.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdragon-057,Grimer,Dragon,EX,057,66,no,https://www.serebii.net/card/exdragon/57.jpg,https://www.serebii.net/card/exdragon/057.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdragon-057,Grimer,Dragon,EX,057,66,no,https://www.serebii.net/card/exdragon/57.jpg,https://www.serebii.net/card/exdragon/057.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
exdragon-057,Grimer,Dragon,EX,057,66,no,https://www.serebii.net/card/exdragon/57.jpg,https://www.serebii.net/card/exdragon/057.shtml,TRUE,web_scraping,normal_(no_e-reader_logo),0,FALSE,,EN,EN
exdragon-057,Grimer,Dragon,EX,057,66,no,https://www.serebii.net/card/exdragon/57.jpg,https://www.serebii.net/card/exdragon/057.shtml,TRUE,web_scraping,reverse_holo_(no_e-reader_logo),0,FALSE,,EN,EN
exdragon-057,Grimer,Dragon,EX,057,66,no,https://www.serebii.net/card/exdragon/57.jpg,https://www.serebii.net/card/exdragon/057.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdragon-069,Numel,Dragon,EX,069,67,no,https://www.serebii.net/card/exdragon/69.jpg,https://www.serebii.net/card/exdragon/069.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN
exdragon-069,Numel,Dragon,EX,069,67,no,https://www.serebii.net/card/exdragon/69.jpg,https://www.serebii.net/card/exdragon/069.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
exdragon-069,Numel,Dragon,EX,069,67,no,https://www.serebii.net/card/exdragon/69.jpg,https://www.serebii.net/card/exdragon/069.shtml,TRUE,web_scraping,normal_(no_e-reader_logo),0,FALSE,,EN,EN|JP
exdragon-069,Numel,Dragon,EX,069,67,no,https://www.serebii.net/card/exdragon/69.jpg,https://www.serebii.net/card/exdragon/069.shtml,TRUE,web_scraping,reverse_holo_(no_e-reader_logo),0,FALSE,,EN,EN
exdragon-069,Numel,Dragon,EX,069,67,no,https://www.serebii.net/card/exdragon/69.jpg,https://www.serebii.net/card/exdragon/069.shtml,TRUE,web_scraping,first_edition_(no_e-reader_logo),0,FALSE,Japanese,JP,JP
exdragon-078,Trapinch,Dragon,EX,078,68,no,https://www.serebii.net/card/exdragon/78.jpg,https://www.serebii.net/card/exdragon/078.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdragon-078,Trapinch,Dragon,EX,078,68,no,https://www.serebii.net/card/exdragon/78.jpg,https://www.serebii.net/card/exdragon/078.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
exdragon-078,Trapinch,Dragon,EX,078,68,no,https://www.serebii.net/card/exdragon/78.jpg,https://www.serebii.net/card/exdragon/078.shtml,TRUE,web_scraping,normal_(no_e-reader_logo),0,FALSE,,EN,EN
exdragon-078,Trapinch,Dragon,EX,078,68,no,https://www.serebii.net/card/exdragon/78.jpg,https://www.serebii.net/card/exdragon/078.shtml,TRUE,web_scraping,reverse_holo_(no_e-reader_logo),0,FALSE,,EN,EN
exdragon-078,Trapinch,Dragon,EX,078,68,no,https://www.serebii.net/card/exdragon/78.jpg,https://www.serebii.net/card/exdragon/078.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exhiddenlegends-016,Bellossom,Hidden Legends,EX,016,69,no,https://www.serebii.net/card/exhiddenlegends/16.jpg,https://www.serebii.net/card/exhiddenlegends/016.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exhiddenlegends-016,Bellossom,Hidden Legends,EX,016,69,no,https://www.serebii.net/card/exhiddenlegends/16.jpg,https://www.serebii.net/card/exhiddenlegends/016.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN
exhiddenlegends-016,Bellossom,Hidden Legends,EX,016,69,no,https://www.serebii.net/card/exhiddenlegends/16.jpg,https://www.serebii.net/card/exhiddenlegends/016.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exhiddenlegends-016,Bellossom,Hidden Legends,EX,016,69,no,https://www.serebii.net/card/exhiddenlegends/16.jpg,https://www.serebii.net/card/exhiddenlegends/016.shtml,TRUE,web_scraping,world_championship_deck_2004:_Blaziken_teach_by_chris_fulop,0,FALSE,,EN,EN
exhiddenlegends-035,Gloom,Hidden Legends,EX,035,70,no,https://www.serebii.net/card/exhiddenlegends/35.jpg,https://www.serebii.net/card/exhiddenlegends/035.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exhiddenlegends-035,Gloom,Hidden Legends,EX,035,70,no,https://www.serebii.net/card/exhiddenlegends/35.jpg,https://www.serebii.net/card/exhiddenlegends/035.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN|JP
exhiddenlegends-035,Gloom,Hidden Legends,EX,035,70,no,https://www.serebii.net/card/exhiddenlegends/35.jpg,https://www.serebii.net/card/exhiddenlegends/035.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exhiddenlegends-050,Swalot,Hidden Legends,EX,050,71,no,https://www.serebii.net/card/exhiddenlegends/50.jpg,https://www.serebii.net/card/exhiddenlegends/050.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exhiddenlegends-050,Swalot,Hidden Legends,EX,050,71,no,https://www.serebii.net/card/exhiddenlegends/50.jpg,https://www.serebii.net/card/exhiddenlegends/050.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN
exhiddenlegends-050,Swalot,Hidden Legends,EX,050,71,no,https://www.serebii.net/card/exhiddenlegends/50.jpg,https://www.serebii.net/card/exhiddenlegends/050.shtml,TRUE,web_scraping,PRERELESE_stamp,0,FALSE,,EN,EN
exhiddenlegends-050,Swalot,Hidden Legends,EX,050,71,no,https://www.serebii.net/card/exhiddenlegends/50.jpg,https://www.serebii.net/card/exhiddenlegends/050.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exhiddenlegends-062,Gulpin,Hidden Legends,EX,062,72,no,https://www.serebii.net/card/exhiddenlegends/62.jpg,https://www.serebii.net/card/exhiddenlegends/062.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exhiddenlegends-062,Gulpin,Hidden Legends,EX,062,72,no,https://www.serebii.net/card/exhiddenlegends/62.jpg,https://www.serebii.net/card/exhiddenlegends/062.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,English,EN,EN
exhiddenlegends-062,Gulpin,Hidden Legends,EX,062,72,no,https://www.serebii.net/card/exhiddenlegends/62.jpg,https://www.serebii.net/card/exhiddenlegends/062.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exhiddenlegends-068,Oddish,Hidden Legends,EX,068,73,no,https://www.serebii.net/card/exhiddenlegends/68.jpg,https://www.serebii.net/card/exhiddenlegends/068.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exhiddenlegends-068,Oddish,Hidden Legends,EX,068,73,no,https://www.serebii.net/card/exhiddenlegends/68.jpg,https://www.serebii.net/card/exhiddenlegends/068.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN|JP
exhiddenlegends-068,Oddish,Hidden Legends,EX,068,73,no,https://www.serebii.net/card/exhiddenlegends/68.jpg,https://www.serebii.net/card/exhiddenlegends/068.shtml,TRUE,web_scraping,world_championship_deck_2004:_Blaziken_teach_by_chris_fulop,0,FALSE,,EN,EN
exhiddenlegends-068,Oddish,Hidden Legends,EX,068,73,no,https://www.serebii.net/card/exhiddenlegends/68.jpg,https://www.serebii.net/card/exhiddenlegends/068.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exfireredandleafgreen-014,Slowbro, Fire Red & Leaf Green,EX,014,74,no,https://www.serebii.net/card/exfireredandleafgreen/14.jpg,https://www.serebii.net/card/exfireredandleafgreen/014.shtml,TRUE,web_scraping,holo,0,FALSE,,EN,EN|JP
exfireredandleafgreen-014,Slowbro, Fire Red & Leaf Green,EX,014,74,no,https://www.serebii.net/card/exfireredandleafgreen/14.jpg,https://www.serebii.net/card/exfireredandleafgreen/014.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN
exfireredandleafgreen-014,Slowbro, Fire Red & Leaf Green,EX,014,74,no,https://www.serebii.net/card/exfireredandleafgreen/14.jpg,https://www.serebii.net/card/exfireredandleafgreen/014.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exfireredandleafgreen-030,Tangela, Fire Red & Leaf Green,EX,030,75,no,https://www.serebii.net/card/exfireredandleafgreen/30.jpg,https://www.serebii.net/card/exfireredandleafgreen/030.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exfireredandleafgreen-030,Tangela, Fire Red & Leaf Green,EX,030,75,no,https://www.serebii.net/card/exfireredandleafgreen/30.jpg,https://www.serebii.net/card/exfireredandleafgreen/030.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN
exfireredandleafgreen-030,Tangela, Fire Red & Leaf Green,EX,030,75,no,https://www.serebii.net/card/exfireredandleafgreen/30.jpg,https://www.serebii.net/card/exfireredandleafgreen/030.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exfireredandleafgreen-043,Parasect, Fire Red & Leaf Green,EX,043,76,no,https://www.serebii.net/card/exfireredandleafgreen/43.jpg,https://www.serebii.net/card/exfireredandleafgreen/043.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exfireredandleafgreen-043,Parasect, Fire Red & Leaf Green,EX,043,76,no,https://www.serebii.net/card/exfireredandleafgreen/43.jpg,https://www.serebii.net/card/exfireredandleafgreen/043.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN|JP
exfireredandleafgreen-043,Parasect, Fire Red & Leaf Green,EX,043,76,no,https://www.serebii.net/card/exfireredandleafgreen/43.jpg,https://www.serebii.net/card/exfireredandleafgreen/043.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exfireredandleafgreen-072,Paras, Fire Red & Leaf Green,EX,072,77,no,https://www.serebii.net/card/exfireredandleafgreen/72.jpg,https://www.serebii.net/card/exfireredandleafgreen/072.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exfireredandleafgreen-072,Paras, Fire Red & Leaf Green,EX,072,77,no,https://www.serebii.net/card/exfireredandleafgreen/72.jpg,https://www.serebii.net/card/exfireredandleafgreen/072.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN|JP
exfireredandleafgreen-072,Paras, Fire Red & Leaf Green,EX,072,77,no,https://www.serebii.net/card/exfireredandleafgreen/72.jpg,https://www.serebii.net/card/exfireredandleafgreen/072.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exfireredandleafgreen-072,Paras, Fire Red & Leaf Green,EX,072,77,no,https://www.serebii.net/card/exfireredandleafgreen/72.jpg,https://www.serebii.net/card/exfireredandleafgreen/072.shtml,TRUE,web_scraping,holo_(Venusaur_&_Lugia_ex_Deck),0,FALSE,Japanese,JP,JP
exfireredandleafgreen-080,Slowpoke, Fire Red & Leaf Green,EX,080,78,no,https://www.serebii.net/card/exfireredandleafgreen/80.jpg,https://www.serebii.net/card/exfireredandleafgreen/080.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exfireredandleafgreen-080,Slowpoke, Fire Red & Leaf Green,EX,080,78,no,https://www.serebii.net/card/exfireredandleafgreen/80.jpg,https://www.serebii.net/card/exfireredandleafgreen/080.shtml,TRUE,web_scraping,reverse_holo,0,FALSE,,EN,EN
exfireredandleafgreen-080,Slowpoke, Fire Red & Leaf Green,EX,080,78,no,https://www.serebii.net/card/exfireredandleafgreen/80.jpg,https://www.serebii.net/card/exfireredandleafgreen/080.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exteamrocketreturns-021,Delibird,Team Rocket Returns,EX,021,79,no,https://www.serebii.net/card/exteamrocketreturns/21.jpg,https://www.serebii.net/card/exteamrocketreturns/021.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exteamrocketreturns-021,Delibird,Team Rocket Returns,EX,021,79,no,https://www.serebii.net/card/exteamrocketreturns/21.jpg,https://www.serebii.net/card/exteamrocketreturns/021.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exteamrocketreturns-021,Delibird,Team Rocket Returns,EX,021,79,no,https://www.serebii.net/card/exteamrocketreturns/21.jpg,https://www.serebii.net/card/exteamrocketreturns/021.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exteamrocketreturns-022,Furret,Rocket Gang Strikes Back,EX,022,80,no,https://www.serebii.net/card/exteamrocketreturns/22.jpg,https://www.serebii.net/card/exteamrocketreturns/022.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exteamrocketreturns-022,Furret,Rocket Gang Strikes Back,EX,022,80,no,https://www.serebii.net/card/exteamrocketreturns/22.jpg,https://www.serebii.net/card/exteamrocketreturns/022.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exteamrocketreturns-022,Furret,Rocket Gang Strikes Back,EX,022,80,no,https://www.serebii.net/card/exteamrocketreturns/22.jpg,https://www.serebii.net/card/exteamrocketreturns/022.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exteamrocketreturns-075,Sentret,Rocket Gang Strikes Back,EX,075,81,no,https://www.serebii.net/card/exteamrocketreturns/75.jpg,https://www.serebii.net/card/exteamrocketreturns/075.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exteamrocketreturns-075,Sentret,Rocket Gang Strikes Back,EX,075,81,no,https://www.serebii.net/card/exteamrocketreturns/75.jpg,https://www.serebii.net/card/exteamrocketreturns/075.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exteamrocketreturns-075,Sentret,Rocket Gang Strikes Back,EX,075,81,no,https://www.serebii.net/card/exteamrocketreturns/75.jpg,https://www.serebii.net/card/exteamrocketreturns/075.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exteamrocketreturns-078,Spinarak,Rocket Gang Strikes Back,EX,078,82,no,https://www.serebii.net/card/exteamrocketreturns/78.jpg,https://www.serebii.net/card/exteamrocketreturns/078.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exteamrocketreturns-078,Spinarak,Rocket Gang Strikes Back,EX,078,82,no,https://www.serebii.net/card/exteamrocketreturns/78.jpg,https://www.serebii.net/card/exteamrocketreturns/078.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exteamrocketreturns-078,Spinarak,Rocket Gang Strikes Back,EX,078,82,no,https://www.serebii.net/card/exteamrocketreturns/78.jpg,https://www.serebii.net/card/exteamrocketreturns/078.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdeoxys-029,Xatu,Deoxys,EX,029,83,no,https://www.serebii.net/card/exdeoxys/29.jpg,https://www.serebii.net/card/exdeoxys/029.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdeoxys-029,Xatu,Deoxys,EX,029,83,no,https://www.serebii.net/card/exdeoxys/29.jpg,https://www.serebii.net/card/exdeoxys/029.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdeoxys-029,Xatu,Deoxys,EX,029,83,no,https://www.serebii.net/card/exdeoxys/29.jpg,https://www.serebii.net/card/exdeoxys/029.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdeoxys-030,Donphan,Deoxys,EX,030,84,no,https://www.serebii.net/card/exdeoxys/30.jpg,https://www.serebii.net/card/exdeoxys/030.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdeoxys-030,Donphan,Deoxys,EX,030,84,no,https://www.serebii.net/card/exdeoxys/30.jpg,https://www.serebii.net/card/exdeoxys/030.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdeoxys-030,Donphan,Deoxys,EX,030,84,no,https://www.serebii.net/card/exdeoxys/30.jpg,https://www.serebii.net/card/exdeoxys/030.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdeoxys-066,Natu,Deoxys,EX,066,85,no,https://www.serebii.net/card/exdeoxys/66.jpg,https://www.serebii.net/card/exdeoxys/066.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
exdeoxys-066,Natu,Deoxys,EX,066,85,no,https://www.serebii.net/card/exdeoxys/66.jpg,https://www.serebii.net/card/exdeoxys/066.shtml,TRUE,web_scraping,expansion stamp,0,FALSE,,EN,EN
exdeoxys-066,Natu,Deoxys,EX,066,85,no,https://www.serebii.net/card/exdeoxys/66.jpg,https://www.serebii.net/card/exdeoxys/066.shtml,TRUE,web_scraping,first_edition,0,FALSE,Japanese,JP,JP
exdeoxys-069,Phanpy,Deoxys,EX,069,86,no,https://www.serebii.net/card/exdeoxys/69.jpg,https://www.serebii.net/card/exdeoxys/069.shtml,TRUE,web_scraping,normal,0,FALSE,English,EN,EN|JP
